,texto,polaridad
5597,Accidente en California: al menos una guatemalteca entre víctimas Las autoridades en la ciudad de Washington están en alerta ante la potencial amenaza de seguridad que representa esta teoría sin fundamento que se ha propagado entre los seguidores de QAnon y grupos extremistas. https://cnn.it/3uSxbJy,Neutral
5598,"Seguidores de QAnon creen que este 4 de marzo Trump asumiría de nuevo la presidencia, teoría falsa que pone a Washington en alerta | Video | CNN En México se aprobó la reforma a la Ley de la Industria Eléctrica, presentada por el presidente López Obrador. La senadora de Morena Antares Vázquez Alatorre habla aquí sobre la iniciativa:",Neutral
5599,"Senadora de Morena se refiere a la reforma a la Ley de la Industria Eléctrica | Video | CNN Biden critica ""pensamiento neandertal"" de Texas y Mississippi luego de que decidieran levantar el mandato de uso obligatorio de cubrebocas.",Neutral
5600,"Biden critica ""pensamiento neandertal"" de Texas y Mississippi Desde el Palacio de Buckingham afirman que investigarán las acusaciones sobre acoso laboral adjudicadas a la duquesa de Sussex, Meghan Markle, que fueron publicadas por The Times.",Neutral
5601,"Investigan acusaciones sobre acoso laboral que recaen en la duquesa de Sussex, Meghan Markle | Video | CNN Alejandra Guzmán cuenta cómo surgió ""Lado oscuro"", su última producción musical.",Neutral
5602,"La cantante Alejandra Guzmán cuenta cómo surgió su ""Lado oscuro"" | Video | CNN Maduro dijo que serán desplegados 16.000 brigadistas médicos que trabajarán en la detección de casos.",Neutral
5603,"Maduro anuncia medidas tras hallazgo de cepa brasileña Aníbal Gaviria fue acusado por presuntas irregularidades en la adjudicación de un contrato para el mantenimiento y pavimentación de un tramo de la Troncal la Paz, suscrito cuando fue gobernador del departamento entre 2004 y 2007. https://cnn.it/2PoSdz6",Neutral
5604,"Detención domiciliaria al gobernador de Antioquia, Aníbal Gaviria Este es el más reciente caso de secuestro de niños por parte de grupos conocidos como «bandidos» que operan en la región. ¿Por qué los secuestros de niños se están convirtiendo en un lucrativo negocio en el país africano? https://cnn.it/2NXOvfq",Neutral
5605,"Padre de niña liberada en Nigeria: Es como volver a nacer | Video ¿Qué piensa Alejandra Guzmán de su fama de ""chica mala""? Mira aquí parte de la entrevista con Camilo en la que habló sobre el tema:",Neutral
5606,"¿Qué dice Alejandra Guzmán de su fama de ""chica mala""? | Video | CNN Jennette McCurdy, estrella de 'iCarly', dejó de actuar y dice que resiente su carrera https://cnn.it/3e6pbyA El gobernador Pedro Pierluisi está en Washington para presentar en el Congreso un proyecto de ley para que Puerto Rico se convierta en el estado número 51. Aquí explica cómo avanza la iniciativa:",Neutral
5607,"Pedro Pierluisi confía en que la Cámara Baja de EE.UU. apoyará proyecto para que Puerto Rico sea un estado | Video | CNN Morena no puede quitarle la candidatura a la gobernación del estado de Guerrero a Félix Salgado Macedonio, según un exconsejero del INE. Aquí explica cómo es el proceso: https://cnn.it/3kIhGPw",Neutral
5608,"Candidatura de Morena a la gobernación de Guerrero está en manos de Salgado Macedonio, según experto | Video | CNN La Policía investiga las causas de accidente vehicular en California que dejó 13 muertos, 10 de ellos mexicanos. Esto es lo que se sabe hasta ahora:",Neutral
5609,"Policía investiga causas de accidente vehicular en California; víctimas serían inmigrantes | Video | CNN Erwin Tumiri sobrevivió a la tragedia aeronáutica del vuelo del Chapecoense en 2016 y al accidente de autobús en Cochabamba esta semana, dos eventos fatales de los que se contó entre los pocos que sobrevivieron. ¿Qué piensa de esta oportunidad de la vida? https://cnn.it/3sMuYxl La NASA busca vida en Marte. Aquí te contamos cuáles son los planetas que tienen más probabilidad de albergar vida:",Neutral
5610,"Los planetas con más posibilidades de albergar vida La hinchazón de los ganglios linfáticos tras la vacuna de covid-19 no es cáncer, dice el Dr. Huerta. Aquí explica lo que debes saber sobre este efecto secundario:",Neutral
5611,"Hinchazón de los ganglios linfáticos tras vacuna de covid-19 no es cáncer, dice el Dr. Huerta | Video | CNN Se puede 'abrir la economía de manera inteligente' y mantener las medidas de prevención frente al covid-19, dice el Dr. Huerta tras la decisión de Texas y Mississippi.",Neutral
5612,Eliminar restricciones por el covid-19 tiene riesgos. Te contamos cuáles son | Video | CNN Mira la imagen en 360° de Marte tomada por el rover Perseverance que publicó la NASA.,Neutral
5613,"La NASA publica una nueva imagen en 360° de Marte tomada por el rover Perseverance | Video | CNN Vapear marihuana está relacionado con lesiones pulmonares en adolescentes, según un estudio https://cnn.it/3e1G65s Las Vegas Sands Corp., la compañía de casinos y complejos turísticos de lujo fundada por el difunto Sheldon Adelson, dejará su ciudad homónima y venderá sus dos propiedades en Nevada en un acuerdo de US$ 6.250 millones de dólares. https://cnn.it/3sO6DYc",Neutral
5614,"Las Vegas Sands vende sus casinos en un acuerdo de US$ 6.000 millones A raíz del título de una de las canciones de su último álbum, la cantante mexicana Alejandra Guzmán asegura que todos tenemos un lado oscuro. ¿Cómo es el de la controvertida artista? Mira lo que le dijo a Camilo CNN, hoy a las 9 P.M., hora de Miami. https://cnn.it/3uTOZ7a",Neutral
5615,"La cantante Alejandra Guzmán habla de su ""Lado oscuro"" | Video | CNN ¿Se jugarán en marzo las eliminatorias mundialistas de la Conmebol?",Neutral
5616,https://cnn.it/2O3iLWe,Neutral
5617,¿Se jugarán en marzo las eliminatorias mundialistas de la Conmebol? | Video | CNN Las mujeres transgénero ya pueden participar en el certamen de belleza Señorita Panamá. Estas son las condiciones que deben cumplir:,Neutral
5618,Estos son los requisitos para participar en Señorita Panamá La Cámara de Representantes cambió su calendario de votaciones a la luz de la advertencia de la Policía del Capitolio sobre los riesgos de seguridad https://cnn.it/3qf1VRs,Neutral
5619,"Refuerzan seguridad del Capitolio por charlas sobre conspiraciones En Nueva Zelanda, científicos tomaron las primeras fotos de un tiburón bioluminiscente. Se trata del tiburón cometa Dalatias licha",Neutral
5620,"Así se ve el tiburón bioluminiscente más grande del mundo Cassandra Madison y Julia Tinetti fueron adoptadas en la República Dominicana y se conocieron trabajando juntas en un restaurante de Connecticut. Después de que Cassandra se hiciera una prueba de ADN, descubrió que su amiga y compañera de trabajo era su hermana biológica. FOTOS | Estos animales se salvaron de la extinción gracias a la cría en cautiverio https://cnn.it/3e7MQP2 Expertos en seguridad aseguran que los carteles mexicanos de la droga podrían estar incursionando en la producción de cocaína, luego de que el Ejército de México encontró a principios de febrero más de dos hectáreas de cultivo de hoja de coca y un laboratorio donde se procesaba la droga en el estado mexicano Guerrero, en el sur del país. Vía Deportes CNN • Juan Manuel Cerúndolo cuenta cómo celebró su triunfo histórico en el Córdoba Open, su primer título en un torneo ATP Tour en Español. https://cnn.it/3rhf0ee",Neutral
5621,"Juan Manuel Cerúndolo cuenta cómo celebró su triunfo histórico en el Córdoba Open | Video | CNN Mamografías detectan la hinchazón debido a la vacuna contra el covid-19 causando un miedo innecesario, dicen los radiólogos https://cnn.it/3c3dG8i Alejandra Guzmán le explicó a Camilo el proceso creativo de su canción ""Lado oscuro"". Mira la entrevista completa, hoy a las 9 P.M., hora de Miami. https://cnn.it/2Pocu7U",Neutral
5622,"Alejandra Guzmán sobre su nueva canción: ""Es una confesión conmigo misma"" | Video | CNN En cuanto a la vacuna, ¿sigues la recomendación de un sacerdote o la de un científico? https://cnn.it/389c23V",Neutral
5623,"Obispos llaman a católicos a no recibir vacuna de Johnson & Johnson Carteles mexicanos de la droga incursionarían en la producción de cocaína, según expertos",Neutral
5624,"Carteles mexicanos de la droga incursionarían en la producción de cocaína, según expertos | Video | CNN ""Mi madre me metió en esto cuando tenía 6 años, y a los 10 u 11 años ya era el principal apoyo económico de mi familia"". https://cnn.it/3uQCTf1",Neutral
5625,"Jennette McCurdy, estrella de 'iCarly', dejó de actuar y resiente su carrera Los porcentajes de vacunación en Sudamérica son realmente preocupantes, excepto por Chile que lidera por una gran diferencia. ¿Quieres saber cómo se encuentra tu país? Te lo mostramos aquí:",Neutral
5626,"Mapa de vacunación: Chile lidera la región, el resto de Sudamérica preocupa | Video | CNN Google y la NASA te traen imágenes en alta resolución del Perseverance y su misión en Marte",Neutral
5627,"Google y la NASA te traen imágenes en alta resolución del Perseverance y su misión en Marte | Video | CNN ""Sin duda, los cigarrillos y los cigarrillos electrónicos no son saludables ni buenos para los pulmones. Sin embargo, vapear marihuana parece incluso peor"", dijo un investigador https://cnn.it/2PzyFrZ",Neutral
5628,"Vapear marihuana está relacionado con lesiones pulmonares (estudio) Steffen Reiche, presidente de Volkswagen México, habla de los retos para la compañía con la reforma eléctrica",Neutral
5629,"Steffen Reiche, presidente de VW México, habla de los retos para la compañía con la reforma eléctrica | Video | CNN Antes de la pandemia, uno de los chefs más populares de #Lima realizó un recorrido por esta ciudad para degustar sus delicias culinarias. #MiPerú, el sábado 6 de marzo, 9 P.M., hora de Miami. https://cnn.it/3e8u5vc",Neutral
5630,"Perú, el sabor de 2 continentes en un platillo | Video | CNN Mira las increíbles imágenes de la actividad más reciente del volcán de Pacaya",Neutral
5631,"Mira las imágenes de la actividad más reciente del volcán de Pacaya Esta historia increíble hay que conocerla para creerla: 30 años después de su adopción, dos compañeras de trabajo se dieron cuenta de que son hermanas. El cuento es insólito: https://cnn.it/38aDZZ8",Neutral
5632,Hermanas dominicanas que fueron adoptadas por familias distintas se reencuentran en su trabajo Las eliminatorias mundialistas de América del Sur rumbo a Qatar 2022 están en una encrucijada. https://cnn.it/3bdXvWT,Neutral
5633,¿Se jugarán en marzo las eliminatorias mundialistas de la Conmebol? | Video | CNN Surge polémica en Países Bajos por traducción de una obra de la joven poeta Amanda Gorman,Neutral
5634,Polémica por traducción de poeta negra en Países Bajos Los humanos también pueden intervenir para salvar a los animales en peligro de extinción y sus acciones dan resultados. Aquí te mostramos algunas especies que lograron sobrevivir gracias a la cría en cautiverio. https://cnn.it/3e5OosS,Neutral
5635,FOTOS | Estos animales se salvaron de la extinción gracias a la cría en cautiverio | Gallery | CNN Información del FBI y del Departamento de Seguridad Nacional advierte sobre un aumento de las conversaciones entre los extremistas acerca de posibles conspiraciones contra el Capitolio el 4 de marzo https://cnn.it/2NQ19NL,Neutral
5636,"Refuerzan seguridad del Capitolio por charlas sobre conspiraciones Los alrededores del Capitolio de Washington se preparan ante posibles incidentes este jueves 4 de marzo. Según comunicaciones detectadas en redes, seguidores de Trump y extremistas planean provocar incidentes en el Congreso de EE.UU. Su objetivo: investir a Donald Trump, ya que el 4 de marzo era la antigua fecha de la toma de posesión en EE.UU. Trump podría llegar a vivir hasta los 200 años con una dieta más saludable, según su exmédico",Neutral
5637,"Trump podría llegar a vivir hasta los 200 años con una dieta más saludable, según su exmédico | Video | CNN Erwin Tumiri, sobreviviente del Chapecoense y del bus en Cochabamba: ""Dije 'no, no me voy a morir'... hay que ayudar a mucha gente"" https://cnn.it/3kUjohb Biden acordó reducir la elegibilidad de quienes recibirían un pago directo por el paquete de estímulo económico que se negocia en el Congreso. Así sería el pago directo de acuerdo a tus ingresos. https://cnn.it/2MMLjms La aerolínea Qantas de Australia quiere sorprender con sus 'vuelos misteriosos', en los que el cliente se sube al avión sin saber en qué lugar del país va a aterrizar.",Neutral
5638,https://cnn.it/3qj6Ws1,Neutral
5639,"Conoce en qué consisten los 'vuelos misteriosos' de Qantas | Video | CNN Preocupada por sus alumnos, esta maestra tomó la decisión de montar en una camioneta una mesa y un par de sillas para poder visitarlos en medio de la pandemia por covid-19. https://cnn.it/3sKcGNe",Neutral
5640,"Ni el frío, calor o la pandemia detuvieron la vocación de esta maestra Camila Cabello cumple años este miércoles y te contamos un dato que seguro no conoces de la cantante.",Neutral
5641,"Camila Cabello y un dato revelador de la cantante en su cumpleaños son tendencia | Video | CNN El presidente de Estados Unidos, Joe Biden, acordó reducir la elegibilidad de quienes recibirían un pago directo por el paquete de estímulo económico que se negocia en el Congreso. El mandatario está en conversaciones con senadores demócratas clave en los cálculos para aprobar el proyecto de ley. Johnson & Johnson prometió millones de vacunas, ¿cómo hará para fabricarlas?",Neutral
5642,https://cnn.it/3sRkaOH,Neutral
5643,"¿Podrá Johnson & Johnson fabricar 1.000 millones de vacunas? Ojo Crítico trae el estreno del adelanto de la nueva serie ""Llamadas"", dirigida por el cineasta uruguayo Fede Álvarez.",Neutral
5644,"Una experiencia nueva y de inmersión promete la serie ""Llamadas"" Sean Kirk, ejecutivo de Emergent Biosolutions, uno de los grandes proveedores de Johnson & Johnson, explica cómo es el proceso de fabricación a gran escala de la vacuna contra el covid-19. https://cnn.it/30clKhy",Neutral
5645,¿Podrá Johnson & Johnson fabricar 1.000 millones de vacunas? Biden acuerda reducir elegibilidad para pagos en paquete de estímulo económico,Neutral
5646,Biden acuerda reducir elegibilidad para pagos en paquete de estímulo ¿Quién dijo que TikTok es solo para adolescentes? Mira el video que compartió Anthony Hopkins bailando al ritmo de Elvis Crespo,Neutral
5647,"Mira el baile latino de Anthony Hopkins al ritmo de Elvis Crespo | Video | CNN La vida de Erwin Tumiri es asombrosa. Es un sobreviviente, ha vuelto a nacer (de nuevo). Su propósito: cuidar a su mamá y ayudar a la gente. https://cnn.it/2PlFPjl ¿Qué harías tú si sobrevives a dos accidentes?",Neutral
5648,"Erwin Tumiri, el doble sobreviviente: ""Dije 'no, no me voy a morir'"" Facebook: estudio analiza desinformación en cuentas de derecha y de izquierda política",Neutral
5649,Facebook: estudian desinformación en cuentas de política ¿Cómo encontraron el fósil de dinosaurio de 140 millones de años en Argentina?,Neutral
5650,"¿Cómo encontraron el fósil de dinosaurio de 140 millones de años en Argentina? | Video | CNN Así avanza la investigación del accidente en la Universidad Pública de El Alto, en Bolivia, en el que murieron seis personas.",Neutral
5651,"Investigan el accidente mortal en universidad en Bolivia México es el país del mundo que más trabajadores de la salud ha perdido en la pandemia. El personal de salud lleva más de un año trabajando sin descanso y a estas alturas el cansancio es mucho más que físico. Expertos aseguran que los trabajadores enfrentan problemas de ansiedad y estrés, síntomas que deben ser vigilados. Se buscan 8 turistas espaciales para ir a la Luna. Así puedes aplicar",Neutral
5652,https://cnn.it/3bdT0LH,Neutral
5653,"Se buscan 8 turistas espaciales para ir a la Luna. Así puedes aplicar Alejandra Guzmán le explicó a Camilo CNN el proceso creativo de su canción ""Lado oscuro"". Mira la entrevista completa hoy a las 9 P.M., hora de Miami. https://cnn.it/2NYhnEu",Neutral
5654,"Alejandra Guzmán sobre su nueva canción: ""Es una confesión conmigo misma"" | Video | CNN Volkswagen y GM se enfrentan a Tesla con estos nuevos SUV eléctricos",Neutral
5655,Volkswagen y GM se enfrentan a Tesla con estos nuevos SUV eléctricos Andrew Cuomo: Me siento muy mal y me siento avergonzado,Neutral
5656,"Cuomo: Me siento muy mal y me siento avergonzado | Video | CNN Neuralink, la empresa de Elon Musk que busca implantar microchips en humanos, mostró cómo funciona el robot que usarían para implantar los dispositivos.",Neutral
5657,https://cnn.it/3qfw6bh,Neutral
5658,Así funciona el robot para implantar microchips en humanos Microsoft informó que un grupo de hackers ligados a China ingresó al sistema de correo electrónico Exchange e instalaron malware para acceder a los dispositivos de sus usuarios,Neutral
5659,"Microsoft: Hackers de China atacan cuentas de correo electrónico Cuba avanza para desarrollar su propia vacuna. Luego de verse afectada por la falta del turismo por el covid-19, en la isla se adelantan los ensayos clínicos de 2 vacunas diferentes. ¿Cómo un país que vive en crisis y escasez logró tal hazaña? Expertos advierten sobre un potencial aumento de casos de covid-19 en EE.UU. mientras varios gobernadores aflojan las restricciones https://cnn.it/3bWLGTT ¿Qué medidas deben adoptar los que ya están vacunados? Los CDC preparan nueva guía en EE.UU.",Neutral
5660,¿Qué medidas deben adoptar los que ya están vacunados? ¿Por qué están enfrentados el Poder Judicial y el kirchnerismo?,Neutral
5661,"Así es el largo enfrentamiento entre el kirchnerismo y el Poder Judicial en Argentina Alejandra Guzmán recordó uno de sus mayores éxitos, ""Hacer el amor con otro"", y el sentimiento que despierta en ella cuando el público la canta. Mira la entrevista completa con Camilo este miércoles a las 9 p.m., hora de Miami.",Neutral
5662,Alejandra Guzmán explica el porqué «Hacer el amor con otro» es su canción más recordada | Video | CNN Obispos católicos de EE.UU. llaman a no aplicarse la vacuna de Johnson & Johnson,Neutral
5663,Obispos católicos de EE.UU. llaman a no aplicarse la vacuna de Johnson & Johnson | Video | CNN Algunos obispos de EE.UU. desalientan a los católicos de recibir la vacuna Johnson & Johnson si hay otras disponibles https://cnn.it/3bcWhLl,Neutral
5664,Obispos llaman a católicos a no recibir vacuna de Johnson & Johnson Clero francés habría abusado de al menos 10.000 personas https://cnn.it/309qbK9,Neutral
5665,Clero francés habría abusado de al menos 10.000 personas desde 1950 Misión en Marte: ¿cómo buscará vida extraterrestre el rover Perseverance?,Neutral
5666,"Misión en Marte: ¿cómo buscará vida extraterrestre el rover Perseverance? | Video | CNN ¿Cuál es el futuro de la producción y venta de vehículos en México en este tiempo de pandemia? Gabriela Frías habló con Steffen Reiche, presidente del Consejo Ejecutivo de Volkswagen México. Mira la entrevista hoy a las 3 P.M., hora de Miami, en Redacción México. Papa Francisco: No voy a decepcionar al pueblo de Iraq",Neutral
5667,Papa Francisco: No voy a decepcionar al pueblo de Iraq | Video | CNN Así funcionan los centros de vacunación masiva en EE.UU.,Neutral
5668,"EE.UU. abre centros de vacunación comunitaria masiva contra el covid-19 | Video | CNN Erwin Tumiri, uno de los seis sobrevivientes del vuelo LaMia que se accidentó en Colombia en noviembre de 2016, tuvo otro roce con la muerte este martes cuando el bus en el que viajaba se accidentó en Bolivia. Esta es su historia:",Neutral
5669,"Erwin Tumiri, sobreviviente de la tragedia del Chapecoense y del accidente en Bolivia, habla con CNN Cansancio, tristeza y ansiedad: efectos de la pandemia que dañan al personal de salud",Neutral
5670,"Cansancio, tristeza y ansiedad: efectos de la pandemia que dañan al personal de salud | Video | CNN Nicaragua inicia vacunación contra el covid-19. Expertos exigen detalles sobre el plan de inmunización",Neutral
5671,Nicaragua inicia vacunación contra el covid-19. Expertos exigen detalles sobre el plan de inmunización | Video | CNN Andrew Cuomo dice que 'nunca tocó a nadie de manera inapropiada' y rechaza los llamados a renunciar https://cnn.it/3bVMys5,Neutral
5672,Andrew Cuomo dice que 'nunca tocó a nadie de manera inapropiada' Tu nombre podría estar en Marte:,Neutral
5673,"¿Quieres que tu nombre viaje a Marte? La NASA ofrece mandarlo en sus misiones | Video | CNN 5 cosas: atacan base aérea en Iraq a 2 días de la visita del papa Francisco, y más",Negativo
5674,"5 cosas: Visita del papa Francisco a Iraq sigue en pie El gobernador de Nueva York, Andrew Cuomo, habló en una conferencia sobre los señalamientos por acoso sexual que enfrenta https://cnn.it/2MGVSHw",Positivo
5675,"Cuomo: Me siento muy mal y me siento avergonzado | Video | CNN Tras la decisión del cuestionado presidente de Venezuela, Nicolás Maduro, de expulsar a la jefa de la misión de la Unión Europea, el gobierno no ha vuelto a emitir comentarios sobre el asunto.",Neutral
5676,https://cnn.it/3c22CZl,Neutral
5677,Silencio entre Venezuela y la UE tras la decisión de Maduro | Video | CNN El covid-19 y las restricciones nos han despojado de gran parte del control que teníamos antes de la pandemia. Aquí hay formas de mitigar ese sentimiento de impotencia.,Neutral
5678,https://cnn.it/30nb4Nv Controversia por vacunación contra el covid-19 de las infantas Elena y Cristina de España durante su visita a Abu Dabi https://cnn.it/3qekLbx,Neutral
5679,"Controversia: Infantas Elena y Cristina de España recibieron vacuna El clero católico francés puede haber abusado de al menos 10.000 personas desde 1950, dicen los investigadores https://cnn.it/2OnITuI",Neutral
5680,Clero francés habría abusado de al menos 10.000 personas desde 1950 Investigadores examinarán los datos de la caja negra del automóvil que conducía Tiger Woods en su accidente https://cnn.it/3bZtyZv,Neutral
5681,"Examinarán los datos de la caja negra del auto que conducía Tiger Woods en su accidente El Perseverance buscará vida antigua en Marte, pero eso es solo el comienzo. Estos son los próximos lugares en donde la NASA buscará vida en el espacio",Neutral
5682,"https://cnn.it/3uRb9qv Alejandra Guzmán le explicó a Camilo el proceso creativo de su canción ""Lado oscuro"". Mira aquí un avance de la entrevista que puedes ver completa este miércoles a las 9 P.M., hora de Miami. https://cnn.it/3qjXdSE",Neutral
5683,"Alejandra Guzmán sobre su nueva canción: ""Es una confesión conmigo misma"" | Video | CNN Mamografías detectan la hinchazón debido a la vacuna contra el covid-19 causando un miedo innecesario, dicen los radiólogos https://cnn.it/3sLxEeO",Neutral
5684,"Mamografías detectan hinchazón por vacuna contra el covid-19, causando miedo innecesario Nuevo récord de muertos por covid y alta ocupación UCI en Brasil",Neutral
5685,Brasil bate un nuevo récord en muertes por covid-19 y aumenta capacidad de UCIs OPINIÓN,Neutral
5686,OPINIÓN | La encantadora compañía de un libro. Recomendaciones Condena de Nicolas Sarkozy convulsiona la política en Francia https://cnn.it/30cgsTr,Neutral
5687,Condena de Nicolas Sarkozy convulsiona la política en Francia | Video | CNN Cuba apunta a producir su propia vacuna contra el covid-19 y abastecer a varios países https://cnn.it/3c2xzwB,Neutral
5688,Cuba apunta a producir su propia vacuna contra el covid-19 y abastecer a varios países | Video | CNN ¿Qué medidas podrían tomarse ante el avance de casos de covid en Brasil? https://cnn.it/3bVmqxv,Neutral
5689,"¿Qué medidas podrían tomarse ante el avance de casos de covid en Brasil? | Video | CNN ""Debemos permanecer alerta, actuar rápido y agresivamente y cuidarnos unos a otros"", dijo el presidente. https://cnn.it/3sMI2mw",Neutral
5690,Biden pide paciencia por covid; gobernadores se rebelan (Análisis) 5 locales gastronómicos emblemáticos que no sobrevivieron a la pandemia en Argentina https://cnn.it/308O98l,Neutral
5691,5 locales gastronómicos emblemáticos que no sobrevivieron a la pandemia | Video | CNN LO NUEVO,Neutral
5692,Reabren aeropuerto de Daytona tras amenaza de bomba | CNN Esta herramienta de inteligencia artificial te permite animar fotos antiguas,Negativo
5693,"""Dale vida"" a tu bisabuelo: esta herramienta de inteligencia artificial te permite animar fotos antiguas | Video | CNN Argentina un año después del primer caso de covid-19 https://cnn.it/2Pn69tq",Negativo
5694,"Argentina un año después del primer caso de covid-19 | Video | CNN ¿Cuál es el futuro de la producción y venta de vehículos en México en este tiempo de pandemia? Gabriela Frías habló con Steffen Reiche, presidente del Consejo Ejecutivo de Volkswagen México. Mira la entrevista hoy a las 3 P.M., hora de Miami, en Redacción México. Recuerda algunas remontadas históricas del FC Barcelona que le dan esperanzas en la Copa del Rey. https://cnn.it/3c1uxIT",Neutral
5695,Remontadas históricas del FC Barcelona que le dan esperanzas en la Copa del Rey | Video | CNN ¿Cuánto dinero necesito para comenzar a invertir en la bolsa de valores? Te explicamos:,Neutral
5696,"¿Cuánto dinero necesito para comenzar a invertir en la bolsa de valores? | Video | CNN Encuentran 6 cadáveres en una embarcación en Nicaragua, informa la Policía https://cnn.it/384tZ3E",Neutral
5697,"Encuentran 6 cadáveres en una embarcación en Nicaragua Instagram presenta su nueva función: ""Live Rooms"". Te contamos de qué se trata:",Positivo
5698,"Instagram presenta ""Live Rooms"". Así funciona | Video | CNN Un descubrimiento en un fósil hallado hace décadas podría revelar información sobre antepasados de los humanos",Positivo
5699,Nuevos hallazgos gracias a fósil que podría ser un posible antepasado directo de los humanos | Video | CNN ÚLTIMA HORA,Neutral
5700,Evacuan aeropuerto de Daytona por amenaza de bomba | CNN EE.UU. podría recibir decenas de millones de vacunas este mes,Neutral
5701,EE.UU. podría recibir decenas de millones de vacunas solo este mes | Video | CNN El FC Barcelona busca remontar dos goles ante el Sevilla en la Copa del Rey de la mano de Lionel Messi. ¿Crees que lo logre? https://cnn.it/3uONkjd,Neutral
5702,El FC Barcelona busca remontar en la Copa del Rey de la mano de Lionel Messi | Video | CNN La otra pandemia de Perú: la xenofobia. El odio contra los venezolanos irrumpe con fuerza en la política:,Neutral
5703,Dos candidatos a la presidencia de Perú prometen deportación de venezolanos indocumentados | Video | CNN La medida entrará en vigor el próximo 8 de marzo por un período inicial de 14 días. https://cnn.it/3sJI66h,Neutral
5704,Viajeros de Colombia y Perú deberán hacer cuarentena al llegar a España Tres trabajadoras de los medios de comunicación fueron asesinadas en Afganistán en una reciente ola de ataques https://cnn.it/3rcanlG,Neutral
5705,Hombres armados asesinan a 3 trabajadoras de los medios de comunicación en Afganistán | Video | CNN El informe examina las acusaciones que se remontan a su tiempo en el servicio durante las administraciones de Obama y Trump. https://cnn.it/3c1kgw8,Neutral
5706,"Primero en CNN: Informe del Pentágono revela escándalos sobre médico de Trump y Obama ""El embargo es una política aislada internacionalmente"", dijo el historiador Rafael Rojas. https://cnn.it/3qcXoyW",Neutral
5707,"El embargo a Cuba no tiene apoyo internacional, según historiador | Video | CNN Los republicanos planean horas dolorosas para los demócratas mientras presionan para aprobar el paquete de ayuda por covid-19 https://cnn.it/3reRy19",Neutral
5708,Demócratas buscan aprobar el paquete de ayuda covid-19 Todo lo viejo ahora es nuevo: la búsqueda de medicamentos ya existentes que podrían ayudar en la lucha contra el covid-19 https://cnn.it/3qcpf28,Neutral
5709,Investigan cómo 'reutilizar' medicamentos existentes para el covid-19 Atacan con cohetes base aérea que alberga a las tropas estadounidenses en Iraq https://cnn.it/3kH9oaO,Negativo
5710,"Atacan con cohetes base militar con tropas estadounidenses en Iraq Dolly Parton recibe la primera dosis de ""su propia medicina"". https://cnn.it/3kFLFHQ",Negativo
5711,"Dolly Parton recibe la primera dosis de ""su propia medicina"": la vacuna contra el covid-19 | Video | CNN ¿Cuál es el futuro de la producción y venta de vehículos en México en este tiempo de pandemia? Gabriela Frías habló con Steffen Reiche, presidente del Consejo Ejecutivo de Volkswagen México. Mira la entrevista hoy a las 3 P.M., hora de Miami, en Redacción México. Tres trabajadoras de los medios de comunicación fueron asesinadas en Afganistán en una reciente ola de ataques. Una cuarta mujer resultó herida y está en el hospital luchando por su vida. https://cnn.it/2MGGGKy",Neutral
5712,Hombres armados asesinan a 3 trabajadoras de los medios de comunicación en Afganistán | Video | CNN Estos son los 5 países de América Latina que más han vacunado. https://cnn.it/3bZ5pCq,Neutral
5713,"Conoce los 5 países de América Latina que más han vacunado | Video | CNN Para 2050, 1 de cada 4 personas tendrá problemas de sordera, según la OMS, ¿por qué? Estas son algunas razones. https://cnn.it/3sPGQih",Neutral
5714,"Para 2050, 1 de cada 4 personas tendrá problemas de sordera, según la OMS | Video | CNN Conoce 4 avances importantes que China ha logrado en distintas ramas de la ciencia. https://cnn.it/3kEQdye",Neutral
5715,Conoce 4 avances importantes que China ha logrado en distintas ramas de la ciencia | Video | CNN Esto es lo que debes saber para comenzar el día 👇,Neutral
5716,📌 El desafío para albergar a los niños que cruzan la frontera,Neutral
5717,https://cnn.it/30baP81,Neutral
5718,Las 5 cosas que debes saber este 3 de marzo: Biden da una nueva proyección optimista sobre vacunación | CNN El mecanismo Covax dio a conocer que entregará 237 millones de dosis de la vacuna contra el covid-19 a 142 naciones que participan en este proyecto. Conoce cuándo le toca a tu país. https://cnn.it/3bbKuNu,Neutral
5719,"Conoce el calendario para la entrega de vacunas del mecanismo Covax | Video | CNN Parece magia, pero no. Esta herramienta de inteligencia artificial te permite animar fotos antiguas. https://cnn.it/385FuaW",Negativo
5720,"""Dale vida"" a tu bisabuelo: esta herramienta de inteligencia artificial te permite animar fotos antiguas | Video | CNN ""Es una falta de respeto"", dice médico en Texas sobre la suspensión del uso de cubrebocas. ¿Tú qué opinas? https://cnn.it/3b7HdP3",Negativo
5721,"Médico de Texas, 'furioso' por decisión sobre cubrebocas Llegó a Panamá el cuarto lote de vacunas de Pfizer contra el covid-19 https://cnn.it/3r8zpSK",Neutral
5722,Llegó a Panamá el cuarto lote de vacunas de Pfizer contra el covid-19 Corea del Norte amplió las estructuras donde supuestamente almacena armas nucleares. Así lo revelan recientes imágenes satelitales obtenidas por CNN. https://cnn.it/3ba07ol,Neutral
5723,Desvelan nuevas construcciones en Corea del Norte posiblemente usadas para guardar armas nucleares | Video | CNN Viajeros de Colombia y Perú deberán hacer cuarentena de 10 días al llegar a España. https://cnn.it/387woKZ,Neutral
